transaction_id,customer_id,transaction_date,transaction_time
T013194,C0389,2024-03-12,18:00:00
T013195,C0390,2024-03-13,10:30:00
T013196,C0390,2024-03-12,21:30:00
T013197,C0391,2024-03-14,20:00:00
T013198,C0391,2024-03-16,07:00:00
T013199,C0392,2024-03-12,20:30:00
T013200,C0392,2024-03-16,21:30:00
T013201,C0392,2024-03-13,20:30:00
T013202,C0392,2024-03-17,08:30:00
T013203,C0393,2024-03-16,20:30:00
T013204,C0393,2024-03-15,08:00:00
T013205,C0393,2024-03-14,19:30:00
T013206,C0394,2024-03-13,10:30:00
T013207,C0394,2024-03-16,09:30:00
T013208,C0394,2024-03-14,19:30:00
T013209,C0395,2024-03-12,20:00:00
T013210,C0396,2024-03-11,07:30:00
T013211,C0396,2024-03-13,21:00:00
T013212,C0396,2024-03-16,20:30:00
T013213,C0396,2024-03-15,20:30:00
T013214,C0397,2024-03-13,19:30:00
T013215,C0397,2024-03-11,09:30:00
T013216,C0398,2024-03-11,18:00:00
T013217,C0399,2024-03-11,20:30:00
T013218,C0400,2024-03-12,10:00:00
T013219,C0400,2024-03-13,19:30:00
T013220,C0400,2024-03-16,10:00:00
T013221,C0400,2024-03-11,21:00:00
T013222,C0400,2024-03-15,08:30:00
T013223,C0001,2024-03-19,17:00:00
T013224,C0001,2024-03-23,17:30:00
T013225,C0001,2024-03-20,08:30:00
T013226,C0002,2024-03-18,09:00:00
T013227,C0003,2024-03-21,19:30:00
T013228,C0003,2024-03-18,10:00:00
T013229,C0003,2024-03-24,21:00:00
T013230,C0004,2024-03-24,08:00:00
T013231,C0004,2024-03-22,08:30:00
T013232,C0004,2024-03-23,17:00:00
T013233,C0004,2024-03-18,10:30:00
T013234,C0005,2024-03-20,10:00:00
T013235,C0005,2024-03-22,07:30:00
T013236,C0005,2024-03-18,17:30:00
T013237,C0006,2024-03-22,20:00:00
T013238,C0006,2024-03-18,18:30:00
T013239,C0007,2024-03-18,10:30:00
T013240,C0008,2024-03-19,21:30:00
T013241,C0008,2024-03-20,20:00:00
T013242,C0008,2024-03-21,10:00:00
T013243,C0009,2024-03-20,17:30:00
T013244,C0009,2024-03-22,08:00:00
T013245,C0010,2024-03-21,08:00:00
T013246,C0010,2024-03-24,17:30:00
T013247,C0010,2024-03-22,19:00:00
T013248,C0010,2024-03-23,07:00:00
T013249,C0010,2024-03-20,10:00:00
T013250,C0011,2024-03-18,19:00:00
T013251,C0012,2024-03-20,17:00:00
T013252,C0012,2024-03-21,20:00:00
T013253,C0012,2024-03-22,21:30:00
T013254,C0012,2024-03-19,17:00:00
T013255,C0012,2024-03-24,19:30:00
T013256,C0013,2024-03-21,18:00:00
T013257,C0013,2024-03-20,07:00:00
T013258,C0013,2024-03-22,18:00:00
T013259,C0013,2024-03-24,09:30:00
T013260,C0014,2024-03-20,20:00:00
T013261,C0014,2024-03-22,17:30:00
T013262,C0015,2024-03-18,20:00:00
T013263,C0015,2024-03-24,10:00:00
T013264,C0015,2024-03-21,18:00:00
T013265,C0015,2024-03-23,09:00:00
T013266,C0016,2024-03-21,21:30:00
T013267,C0016,2024-03-18,09:30:00
T013268,C0016,2024-03-20,18:00:00
T013269,C0016,2024-03-19,19:00:00
T013270,C0017,2024-03-19,17:00:00
T013271,C0017,2024-03-21,09:30:00
T013272,C0017,2024-03-18,18:30:00
T013273,C0018,2024-03-21,10:30:00
T013274,C0018,2024-03-23,19:30:00
T013275,C0018,2024-03-22,19:30:00
T013276,C0018,2024-03-20,19:30:00
T013277,C0019,2024-03-18,19:30:00
T013278,C0020,2024-03-21,10:00:00
T013279,C0020,2024-03-23,19:30:00
T013280,C0021,2024-03-18,21:00:00
T013281,C0022,2024-03-23,21:00:00
T013282,C0022,2024-03-22,20:30:00
T013283,C0022,2024-03-24,19:00:00
T013284,C0022,2024-03-21,18:00:00
T013285,C0022,2024-03-20,08:30:00
T013286,C0023,2024-03-18,08:00:00
T013287,C0024,2024-03-22,21:30:00
T013288,C0024,2024-03-24,10:30:00
T013289,C0025,2024-03-22,20:30:00
T013290,C0025,2024-03-19,20:00:00
T013291,C0025,2024-03-20,08:00:00
T013292,C0026,2024-03-18,18:00:00
T013293,C0026,2024-03-22,21:00:00
T013294,C0026,2024-03-24,07:30:00
T013295,C0026,2024-03-23,17:00:00
T013296,C0027,2024-03-20,07:00:00
T013297,C0027,2024-03-22,20:00:00
T013298,C0027,2024-03-24,10:00:00
T013299,C0027,2024-03-21,20:30:00
T013300,C0027,2024-03-19,18:00:00
T013301,C0028,2024-03-21,19:00:00
T013302,C0028,2024-03-18,08:30:00
T013303,C0028,2024-03-22,20:00:00
T013304,C0028,2024-03-23,17:30:00
T013305,C0029,2024-03-18,08:30:00
T013306,C0029,2024-03-23,09:30:00
T013307,C0029,2024-03-22,19:30:00
T013308,C0030,2024-03-22,18:00:00
T013309,C0030,2024-03-18,18:30:00
T013310,C0030,2024-03-19,17:00:00
T013311,C0030,2024-03-20,08:30:00
T013312,C0030,2024-03-23,17:30:00
T013313,C0031,2024-03-22,21:00:00
T013314,C0031,2024-03-19,08:30:00
T013315,C0032,2024-03-18,07:30:00
T013316,C0032,2024-03-19,18:30:00
T013317,C0032,2024-03-22,08:30:00
T013318,C0032,2024-03-23,20:00:00
T013319,C0032,2024-03-24,17:30:00
T013320,C0033,2024-03-18,21:30:00
T013321,C0034,2024-03-19,21:30:00
T013322,C0034,2024-03-20,09:00:00
T013323,C0035,2024-03-24,08:30:00
T013324,C0035,2024-03-20,19:30:00
T013325,C0036,2024-03-19,17:00:00
T013326,C0037,2024-03-23,18:00:00
T013327,C0037,2024-03-24,07:00:00
T013328,C0037,2024-03-21,10:00:00
T013329,C0038,2024-03-22,19:00:00
T013330,C0038,2024-03-23,07:30:00
T013331,C0038,2024-03-24,19:00:00
T013332,C0039,2024-03-18,08:30:00
T013333,C0039,2024-03-20,19:00:00
T013334,C0040,2024-03-19,20:00:00
T013335,C0040,2024-03-23,17:30:00
T013336,C0040,2024-03-21,19:30:00
T013337,C0041,2024-03-19,20:30:00
T013338,C0041,2024-03-18,10:30:00
T013339,C0041,2024-03-24,09:30:00
T013340,C0042,2024-03-19,17:00:00
T013341,C0043,2024-03-21,19:30:00
T013342,C0043,2024-03-18,18:00:00
T013343,C0043,2024-03-20,09:30:00
T013344,C0043,2024-03-22,19:30:00
T013345,C0044,2024-03-18,09:30:00
T013346,C0045,2024-03-18,09:30:00
T013347,C0046,2024-03-18,08:30:00
T013348,C0046,2024-03-22,21:00:00
T013349,C0046,2024-03-24,21:30:00
T013350,C0046,2024-03-21,20:30:00
T013351,C0046,2024-03-19,09:30:00
T013352,C0047,2024-03-21,07:30:00
T013353,C0047,2024-03-20,07:30:00
T013354,C0047,2024-03-18,07:00:00
T013355,C0048,2024-03-23,08:00:00
T013356,C0048,2024-03-22,18:00:00
T013357,C0048,2024-03-21,10:00:00
T013358,C0048,2024-03-20,07:30:00
T013359,C0048,2024-03-19,09:30:00
T013360,C0049,2024-03-19,20:30:00
T013361,C0049,2024-03-18,21:30:00
T013362,C0049,2024-03-23,19:30:00
T013363,C0049,2024-03-21,20:30:00
T013364,C0050,2024-03-22,20:00:00
T013365,C0050,2024-03-18,10:30:00
T013366,C0051,2024-03-21,07:30:00
T013367,C0051,2024-03-23,08:30:00
T013368,C0051,2024-03-18,08:00:00
T013369,C0051,2024-03-20,10:30:00
T013370,C0052,2024-03-24,20:00:00
T013371,C0052,2024-03-18,08:30:00
T013372,C0053,2024-03-24,17:30:00
T013373,C0053,2024-03-23,20:30:00
T013374,C0054,2024-03-20,17:30:00
T013375,C0054,2024-03-23,18:00:00
T013376,C0054,2024-03-24,21:30:00
T013377,C0055,2024-03-18,21:30:00
T013378,C0055,2024-03-20,20:30:00
T013379,C0055,2024-03-22,18:00:00
T013380,C0056,2024-03-18,17:00:00
T013381,C0056,2024-03-23,10:00:00
T013382,C0056,2024-03-20,10:30:00
T013383,C0056,2024-03-22,17:30:00
T013384,C0057,2024-03-18,21:30:00
T013385,C0057,2024-03-22,19:00:00
T013386,C0057,2024-03-21,08:30:00
T013387,C0057,2024-03-23,17:30:00
T013388,C0058,2024-03-22,17:30:00
T013389,C0058,2024-03-19,08:30:00
T013390,C0058,2024-03-23,21:00:00
T013391,C0059,2024-03-21,20:00:00
T013392,C0059,2024-03-19,09:30:00
T013393,C0059,2024-03-23,08:00:00
T013394,C0059,2024-03-18,21:00:00
T013395,C0060,2024-03-19,08:30:00
T013396,C0060,2024-03-22,07:00:00
T013397,C0060,2024-03-23,21:00:00
T013398,C0061,2024-03-19,07:00:00
T013399,C0062,2024-03-23,09:00:00
T013400,C0063,2024-03-23,07:30:00
T013401,C0063,2024-03-19,19:00:00
T013402,C0063,2024-03-24,08:30:00
T013403,C0063,2024-03-21,07:30:00
T013404,C0063,2024-03-20,17:30:00
T013405,C0064,2024-03-21,19:30:00
T013406,C0064,2024-03-19,08:00:00
T013407,C0064,2024-03-22,20:00:00
T013408,C0064,2024-03-18,21:00:00
T013409,C0064,2024-03-20,07:00:00
T013410,C0065,2024-03-18,09:00:00
T013411,C0066,2024-03-23,20:30:00
T013412,C0067,2024-03-20,09:30:00
T013413,C0068,2024-03-18,21:00:00
T013414,C0068,2024-03-21,21:30:00
T013415,C0068,2024-03-19,19:00:00
T013416,C0069,2024-03-19,19:00:00
T013417,C0069,2024-03-20,21:30:00
T013418,C0069,2024-03-23,20:30:00
T013419,C0069,2024-03-18,10:30:00
T013420,C0069,2024-03-21,08:00:00
T013421,C0070,2024-03-20,07:00:00
T013422,C0070,2024-03-22,07:00:00
T013423,C0070,2024-03-24,07:00:00
T013424,C0070,2024-03-21,18:00:00
T013425,C0070,2024-03-19,20:30:00
T013426,C0071,2024-03-20,19:30:00
T013427,C0071,2024-03-24,17:30:00
T013428,C0071,2024-03-22,10:30:00
T013429,C0071,2024-03-19,10:30:00
T013430,C0071,2024-03-18,09:00:00
T013431,C0072,2024-03-24,21:00:00
T013432,C0073,2024-03-23,20:30:00
T013433,C0074,2024-03-21,19:30:00
T013434,C0074,2024-03-24,18:30:00
T013435,C0074,2024-03-23,07:00:00
T013436,C0074,2024-03-20,21:00:00
T013437,C0074,2024-03-18,19:30:00
T013438,C0075,2024-03-21,10:00:00
T013439,C0075,2024-03-19,09:30:00
T013440,C0075,2024-03-23,19:30:00
T013441,C0076,2024-03-23,07:00:00
T013442,C0076,2024-03-19,07:30:00
T013443,C0076,2024-03-21,09:30:00
T013444,C0076,2024-03-18,17:00:00
T013445,C0077,2024-03-22,10:30:00
T013446,C0077,2024-03-24,19:30:00
T013447,C0078,2024-03-19,08:00:00
T013448,C0078,2024-03-20,10:00:00
T013449,C0078,2024-03-18,19:30:00
T013450,C0078,2024-03-22,18:30:00
T013451,C0079,2024-03-18,20:30:00
T013452,C0079,2024-03-21,20:30:00
T013453,C0079,2024-03-24,07:30:00
T013454,C0079,2024-03-19,21:30:00
T013455,C0080,2024-03-22,09:00:00
T013456,C0080,2024-03-21,07:00:00
T013457,C0080,2024-03-20,10:30:00
T013458,C0081,2024-03-24,09:00:00
T013459,C0081,2024-03-18,20:30:00
T013460,C0081,2024-03-20,19:30:00
T013461,C0082,2024-03-21,17:30:00
T013462,C0082,2024-03-18,07:30:00
T013463,C0082,2024-03-19,10:00:00
T013464,C0083,2024-03-18,07:00:00
T013465,C0083,2024-03-19,17:30:00
T013466,C0083,2024-03-22,19:00:00
T013467,C0084,2024-03-20,21:00:00
T013468,C0084,2024-03-24,19:00:00
T013469,C0084,2024-03-22,17:00:00
T013470,C0084,2024-03-23,07:00:00
T013471,C0085,2024-03-19,07:00:00
T013472,C0085,2024-03-18,07:30:00
T013473,C0085,2024-03-21,19:00:00
T013474,C0086,2024-03-20,07:30:00
T013475,C0086,2024-03-23,10:00:00
T013476,C0086,2024-03-18,08:30:00
T013477,C0087,2024-03-20,19:00:00
T013478,C0087,2024-03-22,18:30:00
T013479,C0087,2024-03-21,21:00:00
T013480,C0088,2024-03-21,19:30:00
T013481,C0088,2024-03-24,18:00:00
T013482,C0088,2024-03-23,10:30:00
T013483,C0088,2024-03-22,07:00:00
T013484,C0089,2024-03-20,17:00:00
T013485,C0089,2024-03-19,08:30:00
T013486,C0090,2024-03-24,17:00:00
T013487,C0090,2024-03-21,21:30:00
T013488,C0090,2024-03-22,10:30:00
T013489,C0090,2024-03-20,10:00:00
T013490,C0091,2024-03-20,19:30:00
T013491,C0091,2024-03-22,19:30:00
T013492,C0091,2024-03-18,17:30:00
T013493,C0091,2024-03-23,17:30:00
T013494,C0091,2024-03-24,20:30:00
T013495,C0092,2024-03-23,19:00:00
T013496,C0092,2024-03-19,18:00:00
T013497,C0092,2024-03-18,09:00:00
T013498,C0092,2024-03-22,08:00:00
T013499,C0092,2024-03-24,20:00:00
T013500,C0093,2024-03-22,07:30:00
T013501,C0093,2024-03-20,19:00:00
T013502,C0093,2024-03-23,20:30:00
T013503,C0094,2024-03-18,21:00:00
T013504,C0094,2024-03-20,17:30:00
T013505,C0094,2024-03-24,19:30:00
T013506,C0094,2024-03-22,18:30:00
T013507,C0094,2024-03-23,07:00:00
T013508,C0095,2024-03-22,09:30:00
T013509,C0095,2024-03-24,18:00:00
T013510,C0096,2024-03-20,19:30:00
T013511,C0096,2024-03-19,18:30:00
T013512,C0096,2024-03-23,18:30:00
T013513,C0096,2024-03-18,08:00:00
T013514,C0096,2024-03-22,07:30:00
T013515,C0097,2024-03-23,09:00:00
T013516,C0097,2024-03-19,08:00:00
T013517,C0097,2024-03-21,17:30:00
T013518,C0097,2024-03-20,18:30:00
T013519,C0097,2024-03-22,18:00:00
T013520,C0098,2024-03-22,08:30:00
T013521,C0098,2024-03-19,21:30:00
T013522,C0098,2024-03-20,08:00:00
T013523,C0099,2024-03-21,20:30:00
T013524,C0099,2024-03-24,17:30:00
T013525,C0099,2024-03-23,07:00:00
T013526,C0100,2024-03-24,07:00:00
T013527,C0100,2024-03-18,07:00:00
T013528,C0100,2024-03-22,18:00:00
T013529,C0100,2024-03-21,17:30:00
T013530,C0100,2024-03-19,09:30:00
T013531,C0101,2024-03-19,17:30:00
T013532,C0101,2024-03-24,08:30:00
T013533,C0101,2024-03-18,10:00:00
T013534,C0102,2024-03-23,09:00:00
T013535,C0103,2024-03-21,08:00:00
T013536,C0103,2024-03-23,09:30:00
T013537,C0103,2024-03-19,21:00:00
T013538,C0103,2024-03-18,17:30:00
T013539,C0104,2024-03-24,18:30:00
T013540,C0104,2024-03-22,20:00:00
T013541,C0104,2024-03-20,21:30:00
T013542,C0105,2024-03-24,09:30:00
T013543,C0105,2024-03-18,17:30:00
T013544,C0105,2024-03-19,17:00:00
T013545,C0105,2024-03-22,19:30:00
T013546,C0106,2024-03-24,08:30:00
T013547,C0107,2024-03-22,20:30:00
T013548,C0108,2024-03-18,07:00:00
T013549,C0109,2024-03-24,19:30:00
T013550,C0109,2024-03-22,07:00:00
T013551,C0109,2024-03-20,18:00:00
T013552,C0110,2024-03-21,20:30:00
T013553,C0110,2024-03-23,21:00:00
T013554,C0110,2024-03-20,17:30:00
T013555,C0110,2024-03-24,20:30:00
T013556,C0110,2024-03-19,07:30:00
T013557,C0111,2024-03-20,20:00:00
T013558,C0111,2024-03-19,18:00:00
T013559,C0112,2024-03-22,17:30:00
T013560,C0112,2024-03-23,17:30:00
T013561,C0112,2024-03-21,07:00:00
T013562,C0112,2024-03-18,17:00:00
T013563,C0112,2024-03-20,21:00:00
T013564,C0113,2024-03-20,18:30:00
T013565,C0114,2024-03-18,21:00:00
T013566,C0114,2024-03-23,18:30:00
T013567,C0114,2024-03-24,10:30:00
T013568,C0115,2024-03-20,18:00:00
T013569,C0115,2024-03-21,08:30:00
T013570,C0116,2024-03-24,17:00:00
T013571,C0116,2024-03-22,18:30:00
T013572,C0117,2024-03-23,19:00:00
T013573,C0117,2024-03-24,10:30:00
T013574,C0117,2024-03-18,17:30:00
T013575,C0118,2024-03-18,17:00:00
T013576,C0118,2024-03-21,08:30:00
T013577,C0118,2024-03-19,19:00:00
T013578,C0118,2024-03-22,17:00:00
T013579,C0119,2024-03-18,17:00:00
T013580,C0119,2024-03-24,10:00:00
T013581,C0119,2024-03-22,07:30:00
T013582,C0119,2024-03-21,08:30:00
T013583,C0120,2024-03-19,09:30:00
T013584,C0120,2024-03-23,21:00:00
T013585,C0120,2024-03-18,20:00:00
T013586,C0120,2024-03-20,17:00:00
T013587,C0120,2024-03-24,19:30:00
T013588,C0121,2024-03-22,10:30:00
T013589,C0121,2024-03-23,18:30:00
T013590,C0121,2024-03-21,18:30:00
T013591,C0121,2024-03-20,21:30:00
T013592,C0121,2024-03-24,19:30:00
T013593,C0122,2024-03-24,21:30:00
T013594,C0123,2024-03-20,20:00:00
T013595,C0124,2024-03-20,07:30:00
T013596,C0124,2024-03-22,10:30:00
T013597,C0124,2024-03-19,18:00:00
T013598,C0124,2024-03-24,07:30:00
T013599,C0124,2024-03-18,18:00:00
T013600,C0125,2024-03-24,08:30:00
T013601,C0125,2024-03-21,08:00:00
T013602,C0125,2024-03-18,20:30:00
T013603,C0125,2024-03-23,17:00:00
T013604,C0125,2024-03-22,18:30:00
T013605,C0126,2024-03-19,10:30:00
T013606,C0127,2024-03-22,08:30:00
T013607,C0127,2024-03-24,09:30:00
T013608,C0127,2024-03-23,08:00:00
T013609,C0128,2024-03-22,09:00:00
T013610,C0128,2024-03-18,07:30:00
T013611,C0128,2024-03-23,19:00:00
T013612,C0129,2024-03-20,18:00:00
T013613,C0129,2024-03-23,21:30:00
T013614,C0129,2024-03-18,18:30:00
T013615,C0129,2024-03-22,19:00:00
T013616,C0130,2024-03-22,07:30:00
T013617,C0130,2024-03-23,10:30:00
T013618,C0130,2024-03-18,18:00:00
T013619,C0131,2024-03-23,21:30:00
T013620,C0132,2024-03-18,21:00:00
T013621,C0132,2024-03-20,20:30:00
T013622,C0132,2024-03-24,20:00:00
T013623,C0132,2024-03-23,19:00:00
T013624,C0132,2024-03-22,21:00:00
T013625,C0133,2024-03-23,21:30:00
T013626,C0134,2024-03-23,21:00:00
T013627,C0134,2024-03-22,09:30:00
T013628,C0135,2024-03-19,10:30:00
T013629,C0135,2024-03-20,17:30:00
T013630,C0135,2024-03-22,18:00:00
T013631,C0135,2024-03-24,10:00:00
T013632,C0135,2024-03-21,08:00:00
T013633,C0136,2024-03-18,09:00:00
T013634,C0137,2024-03-21,17:30:00
T013635,C0138,2024-03-22,18:30:00
T013636,C0138,2024-03-24,09:00:00
T013637,C0138,2024-03-21,10:30:00
T013638,C0138,2024-03-20,19:30:00
T013639,C0139,2024-03-18,20:00:00
T013640,C0139,2024-03-21,21:30:00
T013641,C0139,2024-03-20,08:30:00
T013642,C0139,2024-03-19,08:30:00
T013643,C0139,2024-03-24,17:30:00
T013644,C0140,2024-03-23,17:00:00
T013645,C0140,2024-03-20,08:30:00
T013646,C0140,2024-03-24,20:00:00
T013647,C0140,2024-03-21,08:00:00
T013648,C0140,2024-03-18,18:00:00
T013649,C0141,2024-03-24,18:00:00
T013650,C0141,2024-03-19,10:00:00
T013651,C0141,2024-03-23,09:30:00
T013652,C0142,2024-03-18,20:00:00
T013653,C0142,2024-03-19,18:00:00
T013654,C0142,2024-03-21,18:30:00
T013655,C0142,2024-03-23,20:30:00
T013656,C0142,2024-03-22,10:00:00
T013657,C0143,2024-03-22,17:00:00
T013658,C0143,2024-03-24,10:30:00
T013659,C0143,2024-03-21,19:30:00
T013660,C0143,2024-03-19,19:00:00
T013661,C0143,2024-03-20,20:30:00
T013662,C0144,2024-03-19,17:00:00
T013663,C0144,2024-03-21,09:00:00
T013664,C0145,2024-03-21,19:00:00
T013665,C0145,2024-03-22,21:30:00
T013666,C0146,2024-03-18,07:30:00
T013667,C0146,2024-03-19,21:00:00
T013668,C0147,2024-03-22,20:30:00
T013669,C0147,2024-03-20,19:30:00
T013670,C0147,2024-03-21,10:30:00
T013671,C0147,2024-03-18,20:30:00
T013672,C0148,2024-03-18,08:30:00
T013673,C0148,2024-03-22,18:30:00
T013674,C0148,2024-03-20,10:30:00
T013675,C0148,2024-03-23,20:30:00
T013676,C0149,2024-03-22,21:00:00
T013677,C0149,2024-03-18,20:30:00
T013678,C0149,2024-03-23,08:30:00
T013679,C0150,2024-03-24,09:30:00
T013680,C0151,2024-03-18,19:30:00
T013681,C0151,2024-03-19,17:30:00
T013682,C0151,2024-03-22,18:30:00
T013683,C0151,2024-03-24,20:00:00
T013684,C0151,2024-03-21,17:30:00
T013685,C0152,2024-03-18,10:00:00
T013686,C0153,2024-03-24,20:30:00
T013687,C0153,2024-03-20,18:00:00
T013688,C0154,2024-03-19,07:30:00
T013689,C0155,2024-03-19,20:00:00
T013690,C0155,2024-03-24,19:00:00
T013691,C0155,2024-03-23,09:30:00
T013692,C0155,2024-03-22,21:00:00
T013693,C0156,2024-03-20,17:30:00
T013694,C0156,2024-03-19,18:00:00
T013695,C0157,2024-03-18,18:00:00
T013696,C0157,2024-03-19,20:30:00
T013697,C0158,2024-03-23,19:00:00
T013698,C0158,2024-03-20,19:30:00
T013699,C0159,2024-03-20,09:30:00
T013700,C0159,2024-03-19,19:30:00
T013701,C0159,2024-03-22,20:30:00
T013702,C0159,2024-03-24,21:00:00
T013703,C0159,2024-03-23,17:30:00
T013704,C0160,2024-03-23,18:30:00
T013705,C0160,2024-03-19,07:00:00
T013706,C0160,2024-03-22,21:00:00
T013707,C0160,2024-03-20,21:30:00
T013708,C0160,2024-03-24,10:00:00
T013709,C0161,2024-03-18,09:00:00
T013710,C0161,2024-03-21,21:30:00
T013711,C0162,2024-03-19,17:30:00
T013712,C0162,2024-03-21,10:00:00
T013713,C0162,2024-03-22,20:00:00
T013714,C0163,2024-03-24,17:00:00
T013715,C0164,2024-03-20,21:00:00
T013716,C0165,2024-03-21,20:30:00
T013717,C0165,2024-03-24,20:00:00
T013718,C0166,2024-03-18,21:00:00
T013719,C0166,2024-03-21,21:30:00
T013720,C0166,2024-03-24,18:30:00
T013721,C0167,2024-03-20,07:30:00
T013722,C0168,2024-03-19,10:30:00
T013723,C0169,2024-03-23,09:00:00
T013724,C0170,2024-03-18,07:00:00
T013725,C0170,2024-03-19,17:30:00
T013726,C0170,2024-03-21,21:00:00
T013727,C0170,2024-03-23,18:30:00
T013728,C0170,2024-03-24,07:30:00
T013729,C0171,2024-03-24,18:00:00
T013730,C0172,2024-03-24,20:00:00
T013731,C0173,2024-03-19,18:30:00
T013732,C0174,2024-03-18,08:00:00
T013733,C0175,2024-03-22,17:30:00
T013734,C0175,2024-03-19,20:00:00
T013735,C0175,2024-03-23,20:00:00
T013736,C0175,2024-03-21,17:00:00
T013737,C0175,2024-03-20,21:30:00
T013738,C0176,2024-03-23,07:30:00
T013739,C0176,2024-03-20,21:30:00
T013740,C0176,2024-03-22,20:00:00
T013741,C0177,2024-03-18,08:30:00
T013742,C0177,2024-03-21,21:00:00
T013743,C0177,2024-03-23,20:30:00
T013744,C0177,2024-03-24,10:30:00
T013745,C0177,2024-03-22,21:00:00
T013746,C0178,2024-03-19,20:00:00
T013747,C0178,2024-03-23,17:00:00
T013748,C0178,2024-03-21,20:00:00
T013749,C0178,2024-03-18,10:00:00
T013750,C0179,2024-03-18,21:30:00
T013751,C0179,2024-03-22,09:00:00
T013752,C0179,2024-03-21,09:00:00
T013753,C0180,2024-03-18,18:30:00
T013754,C0180,2024-03-21,20:30:00
T013755,C0180,2024-03-23,19:00:00
T013756,C0181,2024-03-21,19:30:00
T013757,C0181,2024-03-20,20:00:00
T013758,C0181,2024-03-23,09:30:00
T013759,C0181,2024-03-19,19:30:00
T013760,C0182,2024-03-21,21:30:00
T013761,C0182,2024-03-18,21:30:00
T013762,C0182,2024-03-19,19:30:00
T013763,C0182,2024-03-23,19:30:00
T013764,C0182,2024-03-24,10:30:00
T013765,C0183,2024-03-21,08:30:00
T013766,C0183,2024-03-22,19:00:00
T013767,C0184,2024-03-20,08:00:00
T013768,C0185,2024-03-24,08:30:00
T013769,C0185,2024-03-23,09:00:00
T013770,C0185,2024-03-22,10:00:00
T013771,C0185,2024-03-18,08:00:00
T013772,C0185,2024-03-19,18:00:00
T013773,C0186,2024-03-20,19:30:00
T013774,C0186,2024-03-22,18:00:00
T013775,C0186,2024-03-21,07:30:00
T013776,C0186,2024-03-23,08:00:00
T013777,C0187,2024-03-18,21:30:00
T013778,C0187,2024-03-20,09:00:00
T013779,C0188,2024-03-24,20:30:00
T013780,C0188,2024-03-21,07:00:00
T013781,C0188,2024-03-22,17:00:00
T013782,C0188,2024-03-23,07:00:00
T013783,C0189,2024-03-24,21:00:00
T013784,C0189,2024-03-18,09:00:00
T013785,C0189,2024-03-20,07:00:00
T013786,C0189,2024-03-19,19:30:00
T013787,C0189,2024-03-22,10:00:00
T013788,C0190,2024-03-20,07:30:00
T013789,C0190,2024-03-21,17:30:00
T013790,C0190,2024-03-23,19:30:00
T013791,C0190,2024-03-24,21:30:00
T013792,C0191,2024-03-21,19:30:00
T013793,C0191,2024-03-19,21:30:00
T013794,C0191,2024-03-24,20:00:00
T013795,C0192,2024-03-18,18:30:00
T013796,C0192,2024-03-19,20:00:00
T013797,C0192,2024-03-20,21:30:00
T013798,C0193,2024-03-23,20:30:00
T013799,C0193,2024-03-22,19:00:00
T013800,C0194,2024-03-22,18:00:00
T013801,C0194,2024-03-20,10:30:00
T013802,C0195,2024-03-19,08:00:00
T013803,C0195,2024-03-20,08:30:00
T013804,C0195,2024-03-18,10:00:00
T013805,C0195,2024-03-24,19:30:00
T013806,C0195,2024-03-21,10:00:00
T013807,C0196,2024-03-19,21:00:00
T013808,C0196,2024-03-22,18:30:00
T013809,C0196,2024-03-20,08:30:00
T013810,C0196,2024-03-21,19:00:00
T013811,C0196,2024-03-23,17:30:00
T013812,C0197,2024-03-19,20:00:00
T013813,C0197,2024-03-24,17:30:00
T013814,C0197,2024-03-18,20:00:00
T013815,C0197,2024-03-20,10:00:00
T013816,C0198,2024-03-18,20:30:00
T013817,C0198,2024-03-22,18:00:00
T013818,C0198,2024-03-23,09:30:00
T013819,C0198,2024-03-24,08:30:00
T013820,C0199,2024-03-19,17:00:00
T013821,C0199,2024-03-23,10:30:00
T013822,C0200,2024-03-19,17:30:00
T013823,C0200,2024-03-23,07:00:00
T013824,C0201,2024-03-21,18:00:00
T013825,C0202,2024-03-18,17:30:00
T013826,C0202,2024-03-20,08:00:00
T013827,C0202,2024-03-22,07:00:00
T013828,C0202,2024-03-24,18:00:00
T013829,C0202,2024-03-21,20:00:00
T013830,C0203,2024-03-24,08:30:00
T013831,C0203,2024-03-23,18:00:00
T013832,C0203,2024-03-21,18:30:00
T013833,C0204,2024-03-23,21:30:00
T013834,C0204,2024-03-24,10:00:00
T013835,C0204,2024-03-18,20:30:00
T013836,C0205,2024-03-22,08:00:00
T013837,C0205,2024-03-19,10:30:00
T013838,C0205,2024-03-18,18:30:00
T013839,C0205,2024-03-21,09:30:00
T013840,C0205,2024-03-24,09:00:00
T013841,C0206,2024-03-20,10:00:00
T013842,C0207,2024-03-23,07:30:00
T013843,C0207,2024-03-24,17:00:00
T013844,C0207,2024-03-22,10:00:00
T013845,C0208,2024-03-23,09:00:00
T013846,C0208,2024-03-19,19:00:00
T013847,C0208,2024-03-20,20:00:00
T013848,C0208,2024-03-22,19:00:00
T013849,C0209,2024-03-18,21:30:00
T013850,C0209,2024-03-20,21:00:00
T013851,C0209,2024-03-22,10:30:00
T013852,C0209,2024-03-19,20:00:00
T013853,C0209,2024-03-21,17:00:00
T013854,C0210,2024-03-24,10:30:00
T013855,C0210,2024-03-18,20:00:00
T013856,C0210,2024-03-20,21:30:00
T013857,C0210,2024-03-19,20:00:00
T013858,C0210,2024-03-21,21:00:00
